type, OBJ, lambda1no,lambda2no,lambda3no,lambda4no,lambda5no,A1no,A2no,A3no,A4no,A5no,S1no,lambda1hi,lambda2hi,lambda3hi,lambda4hi,lambda5hi,A1hi,A2hi,A3hi,A4hi,A5hi,S1hi,k1,k2, k3, k4, k5, k6no, k7no, k8no, k9no, k10no, k6hi, k7hi, k8hi, k9hi, k10hi 
 suboptimal , 0.32653, -0.031935408085529214117226359803681, -0.16631254027972067199847572283034, -0.00015036038259008522688202347250552, -5.018857984400241889488825108856, -1.364699533162163636035302261007, 0.72175311673812914126102668888052, 0.66331944667564124440417572259321, 0.033738939280506315132601713457916, 0.12873866196416372531530214473605, -0.54755016465844041917421236576047, -0.03225250292102510574210327831679, -0.12985042355671785885284919004334, -0.00062803508830078453098466617632312, -0.007710520867044550960556215102315, -4.1262840822688922060024196980521, -4.0881966349546390304681153793354, 0.40201959288813160497966237016954, 0.00034542639364739931382569659845672, 0.0018280345295692854244024028176341, 8.832616899660401088567596161738, -8.2368099534717487131274538114667, -2.824404509756746506354829762131, 0.034628812711742146257520857943746, 0.091110679930300558782008124580898, 0.02386542895807461373003377502755, 1.3950876291014502328380331164226, 3.1764289697836773918027120089391, 1.6801797026294654196766588036271e-07, 1.2388512349630396158772782655433, 0.102867405981899140421376159793, 0.34929131733619278588065526491846, 0.0014029254392311809023635715831801, 2.2659623824696573102244201436406, 1.3020019902391890553872144664638, 3.8938784003872038507300737397721e-06, 0.015476626648347343098710560127529, 0.0030679184885468910835848443952045 
 suboptimal , 0.2478, -1.1325883106528014110381263890304, -0.13935301527464449833360049524345, -0.83741486963873756899090494698612, -0.0036783397756508821527243746629665, -0.0020606692990675730056682191104755, -0.71176752351140015750985412523733, 0.44738019651274985033495568131912, 0.91587789352543491627756111483905, 1.6172107371200146186396295888699, -1.2687013036467993387645947223064, -0.026508245892359817708072711184286, -0.15661666485039249518962378715514, -0.96872378293974548135736313270172, -0.0032190321930290828784937406936706, -1.0452944422346812647361957715475, -0.0006022721287479371665360416976398, 0.98871245211920499862401356949704, 0.63248215198229262856699506301084, 0.0011363420710960724265004007094149, -0.62256855955978951389084841139265, 0.00023761338719585634038367061293684, -0.11678569546885143870529333298691, 0.045419630909165772947311268126214, 0.11431463690650657538672163582305, 0.013790014567374742418537358901176, 0.75637293863536125826385614345782, 0.69081129398435958677282542339526, 0.11712884124297863464025937219049, 0.0060017454974595815103688423164385, 0.13317200179407664983877168651816, 9.7100554307605232511296355218944e-07, 0.36540277012306443538136591087095, 0.58716771927878230741271181614138, 0.0057515624150688698934530407314014, 3.0992554123481038557460370830299e-05, 0.0016854153909691153758604320600512, 0.090760285519035061030379551993974 
 suboptimal , 0.45955, -4.1862923430857117423897761909757, -0.057028659551603189115098757611122, -0.00082006149645382289681272425241332, -0.55346548195066458397661790513666, -0.00081538235310244910197807755025678, 0.66615511092777635049344553408446, 2.0949972414485169558417965163244, 1.3855642178279015119812811462907, -1.841945995068803743066609968082, -1.3047705751353908532053083035862, -1.8888137577047185988732280748081, -0.35117308082361442522767447371734, -0.079948805045667883928395269776956, -1.2833465364428826697464069983567e-05, -0.00063258023842701477639643981021322, -0.080048241563855815350336797564523, 0.88135168130018659571334183056024, -4.2351093705843894099416502285749, 0.00011687467486599623599490688219404, 0.001632021200477191697625345412348, 4.3520087934088600434279214823619, -0.31928673686241065832192020934599, 0.0043213142957571702013064296465927, 0.026862136897945892988204263929219, 0.0068948731330419526022734721948382, 0.26761677646991832713041503666318, 0.14277697285441287577967273136892, 2.7261113195032304901133102248423, 0.0059013023658495431314485735185826, 0.12049347215238200015097191908353, 4.1593151191246791325163006947108e-05, 2.2184181677842489399665737437317, 0.10063964608053206639670662525532, 0.020631116684728827148642693600777, 7.1510772974298241378039719950976e-05, 0.00070172632787913872577656437812266, 8.7728422649184013316914221292109e-05 
 suboptimal , 0.34328, -0.064037296022138007201007781077351, -0.020854637524464685743863512357166, -0.00023907917540743857994639531838743, -0.55819749963230080869180937952478, -1.3313782224457813008200446347473, 0.60597835395833998806125464398065, 0.25520534415443274500745474142605, 0.041651707528538792213446129153454, 0.17845539351587416665445573471516, -0.081290799157185691936611249275302, -0.035521943011343704021953726623906, -0.1826918974346776192163588348194, -2.284793691061410392251218581805, -0.00033515837569909586249328192764096, -0.0031008046885529589806185235545399, -0.16946734882594083337892243434908, 5.3772362671345392826083298132289, 0.027586198246814758877620832322464, -5.7378287657101912906752044785108e-05, 0.0084424244281668999606571546223677, -4.4132075115218638572400777775329, -0.29753785059416182345870538483723, 0.021968107788606441171941341394813, 0.064266932325219461308307700164733, 0.032484491702743492624883003827563, 1.4195982733126708552617856184952, 0.3149806879527399794405084776372, 0.11382754003043289714458552452925, 1.1897091273658991618464991768533e-05, 2.917852533846010706474870949334e-06, 0.0038391173153490124915487857748531, 0.28552902586312706167959163394698, 0.14734580946786410282633994484058, 0.27029858766128711522469529882073, 2.695007146686569662554942491961e-06, 0.002644829327887384794876224347604, 0.0009890805615832168155854287050488 
 suboptimal , 0.46439, -0.080259764723560431121107683338778, -0.84812411296656908810120967245894, -0.011483373017520559500326271518134, -0.0001446428835470067459766790873843, -0.65745240953475281298068466639961, 1.4323469375283213178562391476589, 2.6916156642883866112470059306361, 0.12949161698037317536069679135835, 0.030255203141321698745436208355386, -3.2837094219384033166875269671436, -0.24039268100492439117488174815662, -0.16229907208447139077556187203299, -1.804789372184422369116418849444, -0.0007686163085006036043908550503545, -0.11952422779440871614120567301143, -0.13424851908255436283567973987374, 3.495790680087917490226345762494, 0.26766891777920281958458303961379, 0.00057319515023273258889913162050789, 3.3770755015889322159239327447722, -6.141108294606285156191916030366, -0.62965768967331159355893532847404, 0.077066696915532223455258531430445, 0.092985752135369734161507437875116, 0.015802672899938748768411400646983, 1.0877874179071413962560654908884, 0.2807362102360056455019332588563, 0.03255466413944752696041362582946, 0.18369182427631697285264067431854, 0.010174755056587124479872130677904, 0.00044743541718081987924177100879319, 0.0012592171365798314041500871596213, 0.02608759770074676673234925772249, 1.231777989810595171597936911545e-06, 0.0011082417968608603269647927547226, 0.36220537686689097123249325704819, 0.024691566127330092511593662152336 
 suboptimal , 0.45526, -4.8961645428889450926135396002792, -0.048582568536523672297899878458338, -3.3687325520220987584707472706214, -0.014593841850108082644488227685997, -5.6152580489541628323921923504614e-05, 1.4790281704924510552956462561269, 1.0472922419332870713759575664881, -1.6929541240409797797639157579397, 0.14317799553913015953021670156886, 0.023455716076111493562095233755826, -1.5914266008059299029042676920653, -2.8137020310603886308342680422356, -2.7575466903505656546258251182735, -4.9661338494827949414586742982181e-05, -0.015563838938905002334811555897431, -0.036821134391436340094205803552541, 3.3848882807623206225855483353371, -2.5171745365129973848183908557985, 0.00020597706815237565303178257636318, -0.060843747746031240364317227431457, 0.19292402642855563388302186922374, -2.5889974477405148789443956047762, 0.012426134708428477476660489742244, 0.031203030016369863453018496102231, 0.00019528098675198138096248401396338, 0.011200305705108338713560378607781, 3.015617726944314291870341548929, 2.973673509701163286678138319985, 2.2088422475236568764955791266402, 0.0001446509419459000151102906484013, 0.14378298019423371711944525941362, 0.038081758845821510328644166065715, 4.0446073410605557030901742454621e-06, 0.74384488616699229179829444547067, 0.00012440177064156841260297858831052, 1.7381373097150496498386473831488, 0.011732860727310740617257422968578 
 suboptimal , 0.29694, -0.97567600494529072019389559500269, -0.081728619055910708968148981057311, -0.0190606678069280034704124915379, -0.86963459709976376199591641125153, -5.4621926611984283298373982207252e-05, 9.728647774048386764889073674567, 0.75923397865525488192872671788791, 0.36266575192732114496507733747421, -9.8740116120071839134197944076732, 0.023464107376220511014253133907914, -0.97419116143017425724082158922101, -0.0014304592223320813752784896877301, -0.53120879355207284433504355547484, -5.4543612988818527707521321978845e-05, -0.11759893752888291029723433211984, -0.11851209761063669079206306378182, 0.00080577736799995205128899211644011, 0.84277084602538165913898637882085, 1.8726445562798780733590117697496e-05, 9.9999999956305227755137821077369, -9.8435953454694669062519096769392, -0.45709268036417460834286430326756, 0.026572526945953408444855980974353, 0.070153240148430620615194186484587, 0.00020577392961944058601825302545762, 0.011784302085775995652672243352299, 0.5203105816983053522051250183722, 4.4291143291300958540958889522802e-14, 0.44604642111163933515527446616034, 2.2210661803384176956779685671283e-14, 0.97639780603437054118387550261104, 0.017854550693555546608815021158989, 3.2798016327211463760882870868219e-14, 0.087670317229797178892880538114696, 0.00038322713661773522703102301534273, 0.055325603851069285465946734348108, 0.0014191574898380005572556816773044 
 suboptimal , 0.36979, -0.83687215401069958709001639363123, -0.17122202586237586507955654724356, -0.00017736834050833367396743378563428, -0.22101171005510589218090444774134, -0.28408714005480245612389467169123, 9.8290565357867460960505923139863, 9.9975915956070444678971398388967, 0.076744311515729274342234589312284, 9.9999575097091515374359005363658, -28.903349952618668794457335025072, -3.9365228974091461822126802871935, -0.3160959680261561377534462735639, -0.0055507323242605230081969658328944, -0.64392252384599657499819613803993, -0.00051652854851777952206043353911014, -0.43046761472700573181171534997702, 8.1585659717991863004726837971248, 0.0030283028692269903757450233428017, 8.9968616157587000259354681475088, 0.00022126560639948913825937604205052, -16.158677156033512289923237403855, -1.4164013579607575010754771938082, 0.10687194652854389853580130420596, 0.2453647630997018713738810902214, 0.0029369442076669603769456529107629, 0.15858538528861670924285931505437, 0.80278274002657490360235215121065, 0.065283593082688676223490631400637, 0.21237593635724089091709743115644, 0.00051247268826695865310411059923013, 0.062409721335527565400091987157793, 0.023440575147176422043937549233306, 2.0849692112189473342869449039999e-07, 0.052788477200232816755054443547124, 8.388110723732025264098161043691e-05, 0.21389427145466141655383296438231, 0.0038080228198620088946035888710639 
 suboptimal , 0.26125, -0.44208039248503394613720729466877, -0.052296503647756654997724723443753, -0.00017564084716250038002358091482336, -0.48524678478964977657028612156864, -0.47694716335162590237217727917596, 5.7936085979792304456736928841565, 0.92268380136912653277647677896312, 0.05243643123023583596520325045276, 6.0762228621964560204560257261619, -11.844951692775048002204130170867, 0.091445392697350413868662144523114, -0.13504677149917979073201479423005, -0.60268877314384783350220686770626, -0.40084185304126551674386291779228, -0.00018640378907685450004735883133833, -0.0001851278650847184778505116753422, 0.81077028994729394284490808786359, 1.7467958240701755290302799039637, -1.5581604900108725342278148673358, 0.13004362864752697093173594566906, -0.12944925265412390857910907016048, -0.53769048003618669095970972193754, 0.021031551100009347049502039794788, 0.065593073016362149485480870225729, 0.0006805987084710024906386571785788, 0.036704895196667294832160166606627, 0.50901647845740360942556890222477, 0.083044301560611072376971719677385, 0.33714220297299452022699028930219, 9.205210846796891958378206144431e-05, 0.20154614578782789613420334262628, 0.21809483678089214286899277794873, 0.52242491297216375745193772672792, 0.030473153955395057557176130558219, 0.0067963396303670530265716998030712, 0.0010382178814548443605142447054845, 0.0024964489730861911219450544052734 
 suboptimal , 0.45885, -2.9437658989435826484282188175712, -0.00012534558843015067481664603921132, -0.065910035270469402579607276493334, -3.5656591979806271375252890720731, -0.027184914209181572364304457778417, -1.8007498432268609356299293722259, 0.029595862488670077183883222460281, 0.60362724187083205418247189300018, 1.6982251052645009892216876323801, 0.46930163360285792606418908690102, -0.80685271296919569561367779897409, -3.5783009899236524198329334467417, -0.042854809448044997588489479767304, -0.00083056995535876277161890790523557, -4.5404341100366378825015090114903, -0.041662213066392991822617375419213, -1.5692785926399530627151079897885, 5.0398129750591929010283820389304, 0.0006942850983436549402658122254195, 2.2971852117363575906949790805811, -4.7684138792539414453131030313671, -4.8321850772560202003091944789048, 0.022019338286294661000130901129523, 0.04062747129054185973862090008879, 0.066145665941715073299356220104528, 4.3154004307253908123698238341603, 1.2220562231379821227505999559071, 1.3101491253549906179642903225613, 0.1693987981167605072485571326979, 0.1074182410271323911965524189327, 0.030832654723688339426512783347789, 0.0048872454489863829257823013563211, 2.9832474285404551039846410276368, 0.12848710447440769844007490974036, 0.00010715931221468473759795420052754, 0.0022866939167904432733680053502212, 0.056073571728524763957413057369195 
 suboptimal , 0.46604, -2.5233972341372115089086491934722, -0.34308431018046336991034195307293, -0.016515443293372893129866696426689, -0.081519024377650697865682616338745, -0.00022158997701221994254539016111494, 0.013847837015210050226610150048145, -0.84457130699707549936761097342242, 0.19852304749456253785133696965204, 1.5978345213739448826828493110952, 0.034365901113357910645618176204152, 0.12127534806444383030932243627831, -2.3341853589608834163016126694856, -0.16755100099280170744542317606829, -0.0012842706893133497888376259865595, -3.0539018650019880141144312801771, -0.16792567580292566686850364021666, -7.2844587136576066654924943577498, -5.044450608665646207384725130396, 0.001064503612316263512008185365687, 7.2896262566711547137288107478525, 6.0382185620397814673765424231533, -5.4272968938872967470388175570406, 0.051541030301218197784418606488543, 0.061407469201975220518541220826592, 0.041291876010448862188706442566399, 2.6648534779292791796478923060931, 0.11727811640522529945673824158803, 0.020785804800039848344583859329759, 0.25474247882017203581384023891587, 5.3350175860614091770308536899492e-05, 0.00046416138903252097697854638980175, 0.0048028206219717615998998638815465, 0.00014925937887605282040903720286451, 0.15631533091899202370100852022006, 6.0345740291870504130058950817417e-07, 0.11275636681012832229775710857211, 2.2378475706921561183548874396365 
 suboptimal , 0.36326, -7.6583173002640032578369755356107, -0.00015810913651769528762841554581087, -0.027829339883015499074181420269269, -4.1205930530269059275383369822521, -0.00016927188290225309735305414537976, 2.4017700497331229136932506662561, 0.37229276250035081563538597038132, 0.77534479519309607020716157421703, -2.2026038283473963197423017845722, -0.34680377907917359081579888879787, -9.3390605820588490360023570246994, -5.1303834931510232664209070208017, -0.055775287122047961796411641444138, -0.00031834313367798460023966322651745, -0.5298483736844912250774086714955, -6.4839713043693324666903732289569e-05, 0.51728129722340865370711071591359, 0.073740316576866832276593299866363, 0.00044131587156545561568404822949674, 0.40860231394934676263375195048866, -6.5243621187704992081535237957723e-05, -2.8744617237095506645516707067145, 0.0001324983876411716754526587402907, 0.00029153080167747800512112466009285, 0.00034396274144722621809652784996558, 0.018670184618403421611398940171966, 4.1780742181237657817405306559522, 6.4609165698676669364886038238183, 0.77285869951578733960673162073363, 0.0072286859427020434820665428787834, 0.14748749632719046487316916227428, 0.11621424421004900029430473296088, 0.016122508958016833202631090671275, 0.74070675994090440230621652517584, 0.0016120768231518273466001955895877, 5.8372504886324671585317544779056e-08, 0.022419630624304218852183012700152 
 suboptimal , 0.28835, -0.027382771641386988853428263723799, -8.3491582456514406738665168283831e-05, -0.26256656297290814627842792106094, -0.7158955703525969882505819441576, -0.70925677176880985719265027000802, 0.74655328494565686980877217138186, 0.026665679513536950234753319932679, 0.35366210449296758833170883917774, 2.0204585481116188461214733251836, -2.14733961706378018163832166465, -0.036726927694276323421718188910745, -2.6941586256048468683843566395808, -2.5972090330452801687499686522642, -0.087303423357673229365794043133064, -0.0029553699138855269411274573343462, -0.00014403665682227238093414400932346, 1.648912978886721836246920247504, -0.7719711203157352263914958712121, 0.11746781700748862298233632373012, 0.0058191453479289542705110704901017, -0.00022882092640418710827177051214676, -2.4477352653329229603684780158801, 0.035967103226148933181605116260471, 0.097899499080643631598874776500452, 0.0003874206142706137319040027300332, 0.0218242148486917399152762442327, 0.86021796173821862829811379924649, 0.012735282036088372420445935517819, 0.86981550747647484733704459358705, 0.0097167150874953086420182657434452, 0.00054511840233230346702136825953744, 0.029571938613170627857540395666547, 5.5082893557535657080848068289924, 0.28302204267881536647877283030539, 1.5817009232705134134439788409776e-06, 4.0853511788816475639677522346815e-05, 0.057860183540156366610585081389218 
